0001413329;1555911930;122000000000;42875000000;0;6861000000;6631000000;7815000000;766000000;1
0001578845;329765537;54800000000;0;0;0;0;0;0;1
0000064803;1304159680;70617679934;222449000000;63864000000;5683000000;11000000;16890000000;20987000000;1
0000731766;948573372;229868010278;173889000000;57616000000;10985000000;8704000000;4995000000;3300000000;1
0000014272;2257510796;74102479936;129944000000;51598000000;30489000000;6252000000;3955000000;704000000;1
0001551152;1479156683;106362457090;89115000000;15193000000;39924000000;2962000000;5226000000;344000000;1
0000087347;1384515345;54890000000;56312000000;23760000000;0;9270000000;25739000000;1300000000;1
0001141391;994281310;235900000000;29236000000;5893000000;6988000000;1828000000;1100000000;711000000;1
0000804328;1131000000;74900000000;32957000000;4466000000;11839000000;3081000000;4567000000;449000000;1
0000764180;1858366804;88000000000;0;0;0;0;0;0;1
0000012927;563152208;204800000000;133625000000;339000000;9485000000;12502000000;19342000000;1182000000;1
0000066740;575600000;99700000000;44659000000;10063000000;0;9333000000;16791000000;858000000;1
0000059478;956382203;93167000000;39286100000;2606900000;2337500000;7872900000;9161600000;532100000;1
0000101829;865308981;112271798129;139716000000;61594000000;7378000000;12755000000;12931000000;2600000000;1
0000063908;745446655;157661991693;47510800000;52930500000;898500000;19200000000;14890900000;13261200000;1
0000875045;174064011;43010112437;27234300000;13343200000;2913700000;3247300000;1590900000;0;1
0000886982;345672769;73400000000;992968000000;106465000000;133546000000;0;9950000000;2360000000;1
0000100885;690261490;0;61673000000;18128000000;831000000;53916000000;20330000000;2000000000;1
0000005272;873422023;46348000000;525064000000;65675000000;0;1953000000;0;724000000;1
0001506307;2265063459;40707308596;84047000000;50618000000;185000000;36419000000;16950000000;696000000;1
0000829224;1173700000;77400000000;19219600000;0;2686600000;6431700000;7841800000;8134100000;1
0000773840;712599803;125600000000;58679000000;18494000000;9067000000;5325000000;8388000000;673000000;1
0000004962;808040664;102700000000;198321000000;23071000000;0;4834000000;6562000000;0;1
0000036104;1522494686;0;495426000000;51853000000;0;3702000000;4954000000;0;1
0000895421;1599276515;69733657018;895429000000;81549000000;0;0;0;3998000000;1
0001065088;700853307;31354367947000000000;0;0;0;0;0;0;1
0000320187;1244871297;123844132290;23717000000;9040000000;4466000000;4744000000;4725000000;3097000000;1
0000001800;1763433243;144956566468;67887000000;31088000000;3860000000;8038000000;8761000000;934000000;1
0001163165;1081132415;67700000000;70514000000;34981000000;5088000000;42269000000;55477000000;998000000;1
0001090727;702088016;72097367231;57857000000;9105000000;5238000000;30482000000;29245000000;2856000000;1
0001103982;1432943006;76700000000;64549000000;27275000000;0;8482000000;6763000000;568000000;1
0000060667;754948648;0;39471000000;1972000000;716000000;18669000000;17276000000;3891000000;1
0000909832;441228027;140245657604;45400000000;15243000000;8384000000;20890000000;11736000000;2788000000;1
0001099219;915828071;46500000000;740463000000;66144000000;16598000000;0;1400000000;1500000000;1
0001467373;658883029;115077476776;29789880000;14409008000;6126853000;1391166000;1956029000;3169608000;1
0000936468;281937366;102100000000;47528000000;3127000000;1514000000;6591000000;10387000000;0;1
0000313616;696237113;91100000000;62081600000;30270600000;19912300000;1076800000;2761400000;806000000;1
0001061219;2189226130;0;61733200000;0;334700000;41603400000;13681600000;210200000;0
0000021665;855029777;61300000000;15034000000;117000000;883000000;3750000000;4830000000;502000000;1
0000029915;741678966;36300000000;60524000000;14309000000;2367000000;20996000000;33914000000;2300000000;1
0001075531;41061814;0;21402000000;23232000000;6312000000;738000000;927000000;646000000;1
0000037996;3894078249;40091238995;258537000000;33185000000;17504000000;36469000000;31020000000;1415000000;1
0000797468;895224961;0;109330000000;34232000000;3032000000;80469000000;41878000000;1385000000;1
0001063761;306860960;48849000000;31231630000;2526398000;669373000;0;0;514660000;1
0000047217;1289636312;22154410824;33467000000;835000000;4537000000;2794000000;4243000000;1200000000;1
0000027419;500961951;41576546635;41290000000;11297000000;0;25533000000;18687000000;1965000000;1
0000927653;0;25000000000;59672000000;8094000000;2981000000;2548000000;1778000000;2100000000;1
0000872589;108170839;32929000000;14805200000;11089700000;1617800000;2117600000;922400000;33200000;1
0000030554;749403000;22100000000;42397000000;24309000000;1764000000;4553000000;3326000000;555000000;1
0000097745;398828389;117442498000;58381000000;29675000000;2399000000;4749000000;3015000000;699000000;1
0001326160;733321965;64230558771;158838000000;46822000000;311000000;102127000000;43419000000;1750000000;1
0000097476;933975619;107187939993;18018000000;39898000000;2437000000;3303000000;2437000000;337000000;1
0001467858;1429002063;54700000000;228037000000;41792000000;19069000000;38750000000;28699000000;42092000000;1
0000713676;428726784;60900000000;410295000000;49314000000;0;7728000000;6953000000;1100000000;1
0000018230;550082610;76800000000;78453000000;0;0;13548000000;16313000000;713000000;1
0000040533;289627333;48851568997;48841000000;31633000000;902000000;4475000000;5286000000;1432000000;1
0000927628;457122734;42400000000;390365000000;58011000000;0;4378000000;4810000000;1600000000;1
0001048911;261954496;38100000000;54403000000;24648000000;2319000000;30429000000;29082000000;14100000000;1
0001390777;890210117;41580614768;381508000000;41483000000;4830000000;3625000000;0;1530000000;1
0001108524;895000000;92700000000;30737000000;15605000000;2669000000;2051000000;1783000000;2900000000;1
0000821189;582054451;54011000000;37124608000;0;2027972000;30364595000;36938066000;773000000;1
0000109198;1197698188;63300000000;22570137000;5048606000;3030229000;5255208000;5473911000;9000000000;1
0001489393;333554886;25300000000;30435000000;8044000000;858000000;14130000000;7130000000;1533000000;1
0000753308;488965893;97905404884;117691000000;37005000000;600000000;82010000000;0;499000000;0
0001534701;439445842;41900000000;58720000000;24910000000;1614000000;3349000000;13179000000;1415000000;1
0001300514;763684915;19894504221;23199000000;5187000000;4226000000;14844000000;10015000000;337000000;0
0000107263;1212494859;32986794536;46040000000;13363000000;289000000;29200000000;12310000000;225000000;1
0000899866;221400872;28243087610;17544600000;11271800000;2685500000;1163300000;220900000;326100000;1
0000316709;1286215799;47400000000;294005000000;21745000000;29345000000;2128000000;2236000000;596000000;1
0001065280;438806649;156930337748;33975712000;7582157000;5018437000;565221000;416005000;1532000000;1
0000715957;838000325;0;103823000000;31994000000;166000000;69082000000;28384000000;504000000;1
0001053507;442911804;89900000000;42801600000;5055400000;1501200000;97800000;6470100000;7357400000;1
0000796343;482130975;102250000000;20762400000;14828562000;2650221000;1293015000;1568632000;0;1
0000055785;341795666;45900000000;15283000000;0;442000000;7450000000;10389000000;396000000;1
0001137774;397000000;40700000000;896552000000;63115000000;16327000000;471000000;0;600000000;1
0000092122;1054228409;57800000000;118700000000;27505000000;1975000000;83080000000;30765000000;1800000000;1
0001041061;300822322;33600000000;5231000000;231000000;605000000;1170000000;1136000000;642000000;1
0000860730;338427300;36403000000;45058000000;54652000000;621000000;22715000000;24520000000;1834000000;0
0000008670;429965405;73532680590;41887700000;5399900000;1949200000;764200000;1417600000;573300000;1
0000056873;777891827;18200000000;38118000000;7886000000;429000000;21635000000;22229000000;6800000000;1
0000310764;374575145;71863352935;30167000000;0;4337000000;2567000000;2147000000;384000000;1
0001058290;548637106;34900000000;16204000000;11022000000;2645000000;1309000000;2042000000;926000000;1
0000032604;598039467;28300000000;20497000000;8233000000;1494000000;3642000000;5029000000;500000000;1
0001276187;2689897793;30570000000;98880000000;0;291000000;74193000000;15597000000;1000000000;0
0000045012;879911447;19800000000;25377000000;8012000000;2268000000;7310000000;12630000000;931000000;1
0000027904;640093995;36900000000;64532000000;15358000000;2882000000;0;0;5627000000;1
0000040704;609869264;31856100000;30111200000;7054500000;1677800000;3787200000;6293300000;365200000;1
0000049826;318864237;45600000000;15068000000;0;1981000000;1729000000;3498000000;206000000;1
0001393311;174758632;35489494000;11365444000;9062911000;409743000;0;0;38700000;1
0000896159;451907796;67000000000;189152000000;55331000000;1537000000;1900000000;0;551000000;1
0001035002;409337126;35500000000;66306000000;40575000000;2583000000;29264000000;15030000000;1329000000;1
0000031462;288166440;56547973473;20869100000;8685300000;186400000;3954900000;4065300000;577500000;1
0001156375;358402226;68500000000;75215300000;26128900000;1551400000;448700000;867500000;417100000;1
0001318605;181341586;31540000000;0;0;0;0;0;0;0
0000086312;255030905;38824535607;110122000000;36977000000;0;0;0;320000000;1
0001133421;167637130;54500000000;41089000000;8819000000;2245000000;6912000000;5850000000;1511000000;1
0000315189;313361302;43155250076;73011000000;11413000000;3857000000;0;0;324000000;1
0000277948;773825565;59000000000;41778000000;0;958000000;32168000000;12932000000;534000000;1
0001283699;856932845;23200000000;86921000000;52062000000;1528000000;21984000000;33118000000;10933000000;0
0001110803;147000000;48200000000;7316000000;4613000000;127000000;889000000;568000000;579000000;0
0000093751;354342408;20810000000;245610000000;24431000000;0;2282000000;4367000000;858000000;1
0000079879;235755928;27547000000;17708000000;5284000000;1216000000;2983000000;4082000000;782000000;1
0000062709;503897894;50438773243;31357000000;0;1155000000;858000000;2001000000;1921000000;1
0001551182;413400000;0;79206000000;71676000000;370000000;3496000000;5210000000;436000000;1
0000103379;0;31443000000;10356785000;4298516000;402226000;876093000;958481000;1273514000;1
0000010795;290031363;62360106701;51765000000;21081000000;536000000;5659000000;5469000000;418000000;1
0000038777;504591594;4600000000;14532200000;10288200000;5957600000;683700000;1032300000;534800000;1
0001047122;278441000;48300000000;0;0;0;0;0;0;1
0000815097;527679851;19300000000;0;0;0;0;0;0;1
0000875320;259268593;46700000000;8318465000;0;3109322000;758085000;451443000;88202000;1
0000092230;1342769369;37500000000;473078000000;380000000;19065000000;3712000000;2285000000;1823000000;1
0001510295;649503967;36700000000;98556000000;33694000000;1527000000;45615000000;19008000000;2459000000;1
0000007084;557887494;22700000000;43997000000;0;852000000;10106000000;15893000000;971000000;1
0000002969;221026592;0;18942800000;11053600000;2248700000;10337600000;11996100000;332300000;1
0000896878;261807204;70600000000;6283000000;9621000000;2116000000;780000000;1381000000;319000000;1
0000315293;231582094;45489377212;47311000000;28369000000;2271000000;621000000;1159000000;1100000000;1
0000006201;426058744;14400000000;71890000000;16903000000;0;34995000000;18659000000;8737000000;0
0000721371;292444079;14729138108;40963000000;6328000000;2531000000;2356000000;2812000000;426000000;1
0000064040;243800000;56100000000;21821000000;16644000000;2900000000;320000000;622000000;676000000;1
0001109357;974319565;46542193363;124977000000;32224000000;587000000;80233000000;23979000000;0;1
0000049071;132106497;35478894483;29074000000;17483000000;4054000000;1955000000;2660000000;436000000;1
0001585689;277447716;27521000000;14957000000;10489000000;538000000;380000000;509000000;867000000;0
0000004904;27952473000000;43491855142;75892300000;19632200000;246800000;60138100000;19007600000;957400000;1
0000906107;371978449;27900000000;21172769000;10315506000;45753000;0;0;512774000;1
0001051470;416746380;0;38457000000;0;288000000;14666000000;9668000000;6133000000;1
0000813828;561471552;16667764650;49519000000;13207000000;632000000;0;0;1939000000;1
0000899051;316913648;0;119950000000;49713000000;0;1145000000;2600000000;488000000;1
0000004977;722520700;40396253541;152768000000;34291000000;4896000000;581000000;609000000;0;1
0000702165;257844180;52456511032;37923000000;15184000000;580000000;31614000000;11982000000;586000000;1
0000808362;0;0;53213000000;34299000000;0;6240000000;4384000000;844000000;1
0000089800;92227704;42201407338;20496200000;7366900000;161800000;1835200000;2547200000;1700000000;1
0001393612;308337638;24729798496;113996000000;21290000000;6924000000;1057000000;1276000000;49000000;1
0001385157;330742574;20700000000;19694000000;0;927000000;3574000000;5906000000;520000000;1
0001032208;292276007;37700000000;65665000000;19929000000;108000000;36452000000;12877000000;603000000;1
0000075488;529785896;6607000000;0;0;0;0;0;0;0
0000024741;763628266;25000000000;28898000000;12907000000;0;15337000000;12995000000;504000000;1
0000766704;410331441;32986689000;33380751000;15540444000;284917000;0;0;509386000;1
0000804753;311937692;20800000000;6894622000;0;441843000;1858772000;1719545000;129652000;1
0001140859;204249747;10238925461;39171980000;2878917000;3374194000;1770516000;1578624000;526300000;1
0000898173;74897080;23433046431;10717160000;1280760000;40406000;3948203000;2243224000;1928369000;1
0000029534;251941312;34300000000;13204038000;6417393000;235487000;2970806000;2548171000;8000000000;1
0000885725;1396195349;53100000000;30565000000;0;217000000;2079000000;3089000000;336000000;1
0001555280;474933945;54228000000;11545000000;0;0;1940000000;1737000000;189000000;1
0001496048;60082517;1400000000;24083480000;1762367000;662879000;0;0;402600000;1
0000026172;150269665;0;19737000000;7507000000;1129000000;4245000000;4454000000;496000000;1
0000006951;914344189;47228292437;19024000000;24386000000;3129000000;1529000000;2542000000;160000000;1
0001090012;382900000;11600000000;13717000000;5802000000;1464000000;8593000000;0;14000000;1
0001521332;255288240;20638801929;19851000000;13276000000;412000000;3309000000;2608000000;413000000;1
0001418091;782287089;26350000000;12703389000;8763330000;1799082000;1031781000;1280174000;737700000;0
0001001838;773058869;0;0;0;0;0;0;0;0
0001048477;179925602;8100000000;4690039000;4832707000;437446000;1010868000;549100000;49045000;0
0000016918;0;32806810830;29231500000;29600000;93600000;5267300000;1705200000;585400000;1
0000750556;443255088;30200000000;215543000000;0;7495000000;2024000000;3773000000;1200000000;1
0000092380;517295540;27212024231;25895000000;17945000000;2548000000;17025000000;10688000000;1466000000;1
0000055067;342054365;14700000000;17564000000;7859000000;397000000;3612000000;5439000000;541000000;1
0000712515;288687620;27568;11112000000;5358000000;3768000000;449000000;942000000;215000000;1
0000075362;346353327;24370000000;28361100000;10398500000;4007300000;2883800000;3510100000;36900000;1
0000820027;123244405;0;151828000000;14279000000;3709000000;610000000;1800000000;215000000;1
0001059556;187400000;0;10265000000;612000000;1832000000;292000000;839000000;518000000;1
0000915912;140642065;28279444401;19121051000;10989549000;39687000;0;0;122276000;1
0000933136;91117909;603003902;18305000000;2232000000;329000000;112000000;55000000;121000000;0
0000014693;309196858;22100000000;5139000000;2238000000;307000000;816000000;709000000;54000000;1
0001393818;673609987;0;32585506000;7009784000;2172441000;154482000;262891000;540700000;0
0001136869;206403646;24106325697;24638700000;12388100000;617900000;2077400000;3839400000;274700000;1
0000096021;508535623;41443388035;17966522000;11229679000;513460000;4501705000;5452524000;647200000;1
0000740260;372860471;25100000000;24692208000;10445892000;106400000;0;0;385225000;1
0000100517;247951116;21100000000;52611000000;12353000000;2762000000;30170000000;14537000000;4758000000;0
0000866787;23175554;24661503822;9895913000;1264448000;176300000;4398751000;3314445000;2581677000;1
0000745732;355896821;36753366881;6073691000;3305746000;1412912000;2475201000;2781507000;2900000000;1
0001048286;324214545;38730375024;25051000000;9644000000;225000000;1904000000;1301000000;1013000000;1
0000788784;505127221;29513402185;47730000000;0;147000000;55000000;0;282000000;1
0000922224;767813625;22384264788;45680000000;12991000000;815000000;36482000000;109000000;96000000;1
0000010456;507263731;42000000000;18193000000;7882000000;3335000000;4541000000;6148000000;608000000;1
0000798354;679098783;35699320202;77539000000;32979000000;0;1606000000;1054000000;684000000;1
0000908937;4413944475;7370915284;11149000000;395000000;106000000;1626000000;2171000000;466000000;0
0001001250;225569212;45000000000;13156000000;4597000000;0;2068000000;2763000000;2598000000;1
0001113169;236041040;25600000000;9330400000;7102100000;1781800000;674400000;1142400000;110800000;1
0001038357;165714771;25544329552;19067000000;0;631000000;1632000000;382000000;280000000;1
0001173431;540641190;27700000000;0;0;0;0;0;0;0
0000006769;377316159;10891448883;18107000000;3255000000;247000000;14158000000;28987000000;0;1
0001091667;209975963;65300000000;148188000000;76409000000;3483000000;34591000000;27656000000;1092000000;0
0001058090;27767965;14301000000;5104604000;2921448000;480626000;1458690000;1201439000;2505466000;1
0000051434;392124684;17018195033;33471000000;7713000000;511000000;13004000000;20512000000;434000000;1
0000879169;216775534;15400000000;3426750000;4044490000;1832684000;377567000;121870000;0;0
0000006281;369484899;29650000000;21392641000;11709188000;648322000;1219989000;2591268000;233200000;1
0000004127;166081720;14500000000;4839600000;4312600000;851300000;1205600000;1678300000;167900000;0
0000023217;487243684;13986160847;22213800000;7384600000;236600000;2327400000;2578900000;209300000;1
0001037540;155121560;19902378774;21284905000;5684687000;644950000;0;0;151800000;1
0000723125;1113221799;44800000000;48887000000;35881000000;7152000000;0;0;567000000;1
0000935703;236810841;22675294630;19574600000;6254800000;539200000;3881800000;4194100000;6200000000;1
0000827052;434888104000000;0;64382000000;0;68000000;44285000000;86000000;956000000;1
0001355096;386702662;4800000000;17305000000;4840000000;673000000;1351000000;1455000000;397000000;0
0001101215;47627611;0;26494800000;5163300000;3874400000;282300000;381300000;269900000;1
0000004447;305214587;16996000000;21782000000;8732000000;1545000000;16814000000;19006000000;447000000;1
0000718877;769221524;35743039830;19845000000;12805000000;5794000000;253000000;749000000;232000000;0
0000794323;0;0;36342000000;29474000000;316000000;9936000000;1825000000;1300000000;0
0000874766;358252183;20000000000;70817000000;16270000000;0;1181000000;1900000000;191000000;1
0000899689;190985677;11264516000;18287013000;6732030000;1515012000;0;0;526866000;1
0000884887;209000016;0;30320284000;12163846000;243738000;25466808000;10083116000;801800000;0
0001136893;616321624;39616487459;83806000000;49440000000;1152000000;900000000;1277000000;564000000;1
0001035267;115984044;59900000000;9733200000;8263800000;1167600000;1272900000;563100000;74400000;1
0000073124;209247666;19200000000;136828400000;11656700000;0;483300000;984100000;491600000;1
0001047862;333775472;29100000000;58079000000;18022000000;981000000;43889000000;391000000;857000000;1
0000106040;302525787;15700000000;26370000000;9967000000;3455000000;2843000000;7160000000;221000000;1
0000029989;216867679;17607625000;26783400000;2853900000;4305700000;663400000;1142800000;1398300000;1
0001466258;238401033;30500000000;26563900000;7267600000;1303600000;1806200000;2233500000;517100000;1
0000765880;505411840;13200000000;14032891000;6085058000;144232000;0;2966987000;172486000;1
0001021860;385946844;7600000000;13149000000;7778000000;1171000000;2354000000;2983000000;537000000;1
0000831259;1450972426;13100000000;40809000000;9298000000;2020000000;29584000000;43773000000;243000000;1
0000723531;358769682;27530894822;8550700000;2619500000;673600000;408700000;866100000;116400000;1
0000882835;106109664;37906002884;18108900000;9491900000;709700000;139900000;334800000;266900000;1
0000080661;585253659;46188157681;54895300000;13673200000;0;1213700000;1138100000;188200000;1
0001070423;728050904;11100000000;28677000000;0;45000000;15355000000;3593000000;466000000;0
0000927066;125600000;9300000000;17573589000;10952669000;1102372000;3473384000;3969566000;2830047000;1
0000072903;524669024;30629347167;50448000000;13239000000;248000000;39483000000;16735000000;1700000000;1
0000035527;709552415;18260843027;169369000000;21203000000;0;1995000000;2889000000;509000000;1
0001126975;227787597;14578539904;8437729000;0;58030000;6404034000;2027193000;171868000;0
0000820313;298101155;21238000000;10815500000;4530300000;891200000;875800000;1487200000;196700000;1
0000036270;130436633;22178197910;119872757000;15716649000;1432805000;1140924000;890697000;436927000;1
0000018926;1089540310;11400000000;64742000000;21874000000;1690000000;26079000000;29346000000;2100000000;1
0001492633;356368888;0;0;0;0;0;0;0;1
0000101778;795849999;11398000000;20245000000;0;858000000;17000000000;18003000000;199000000;1
0001024478;116178728;17400000000;7264700000;404200000;1018400000;571900000;1674900000;316000000;1
0000093556;154025464;21900000000;20596600000;9136300000;297700000;1959500000;2331300000;535400000;1
0000106535;745519000;19600000000;16406000000;0;139000000;1969000000;3477000000;120000000;1
0000914208;453404987;9500000000;39420300000;13862500000;620900000;583500000;919200000;200900000;1
0000833444;723907803;0;42287000000;19766000000;2805000000;3348000000;2496000000;1100000000;0
0000849399;589028713;8798715226;15938000000;5738000000;1791000000;663000000;1021000000;182000000;1
0001099800;209122578;34109197847;6488100000;4148300000;1179100000;1060300000;512300000;80100000;1
0000277135;53656306;13765366450;6005000000;1855000000;360000000;1400000000;2093000000;223000000;1
0000076334;128561616;26292325769;17576690000;5961969000;3219767000;1768287000;3418443000;126000000;1
0000039911;371301527;4000000000;13679000000;3316000000;1364000000;3122000000;5839000000;5700000000;1
0001285785;378764442;9800000000;19298500000;9185500000;519100000;11746500000;6934500000;241100000;1
0001070750;705881741;13135902460000000;12305000000;7319000000;1573000000;9671000000;8323000000;595000000;1
0000003570;254084493;17500000000;35492000000;4167000000;2474000000;29673000000;2049000000;550000000;0
0001336917;229070426;5002002219;4843531000;2150087000;788072000;792148000;810119000;613800000;1
0001001082;284612148;8600000000;33230935000;11564521000;2443643000;2706182000;4554856000;495000000;0
0000048465;539918117;13086349866;8109004000;5921458000;672901000;1629111000;1726217000;112700000;1
0001327567;96373294;22950644677;6592200000;1586300000;961400000;348100000;244200000;286400000;0
0000072207;478509368;10700000000;20647000000;8410000000;484000000;18419000000;11474000000;282000000;1
0001126328;274687952;16100000000;276087800000;17401400000;2656200000;967700000;0;0;1
0001034054;111929411;25200000000;9759941000;2461335000;108309000;2794602000;3191178000;2567507000;0
0000783325;315434531;26300000000;34951800000;10254600000;37500000;23620100000;8878700000;41400000;0
0000072741;329952663;24486439602;41123915000;12629994000;0;0;0;49900000;1
0001418135;1406986313;40700000000;49518000000;31563000000;75000000;2028000000;729000000;497000000;1
0000016732;302271127;9425850414;13148000000;1103000000;31000000;2455000000;2760000000;259000000;1
0000059558;195371579;11400000000;334761000000;19689000000;0;0;0;233000000;1
0000072333;156346167;3800000000;9737000000;979000000;853000000;4179000000;6995000000;1774000000;1
0001101239;85443883;42800000000;23965615000;8840606000;1869577000;12152597000;5934650000;1475367000;0
0001137789;257461532;15400000000;8885000000;6545000000;2220000000;1869000000;7966000000;115000000;1
0000047111;148135834;19932748865;8140395000;1739222000;0;2153139000;2581264000;227258000;1
0001324404;216171177;10166447335;12172000000;5883000000;287000000;8170000000;5365000000;280000000;1
0000920522;66172080;19060937030;12705405000;6220427000;70087000;0;0;74744000;1
0000060086;287770405;14174000000;82243000000;19119000000;0;15568000000;3075000000;573000000;1
0001087423;177755763;23100000000;5588289000;2791895000;541753000;198969000;316432000;0;1
0001567892;84207022;764700000;10338900000;9059600000;790900000;896500000;1003600000;83500000;0
0001031296;540713909;22724895037;42301000000;6975000000;627000000;31650000000;11427000000;231000000;1
0000851968;71672772;8763305060;13386680000;8119841000;134785000;4698917000;3797091000;328169000;1
0001175454;85429057;23926076537;12248541000;4712729000;1271494000;199825000;213980000;84300000;0
0000021076;126213551;0;5116000000;3150000000;111000000;1034000000;2150000000;291000000;1
0001060391;319062963;27800000000;22683800000;8118200000;47100000;8383500000;9273100000;243600000;1
0000732834;371541200;3500000000;15727907000;6741667000;39400000;14497726000;12769734000;9128000;0
0001170010;162574714;13731676765;18717867000;0;46938000;2828058000;1297393000;449094000;1
0000936340;192234700;23100000000;41882000000;11672000000;93000000;25317000000;9755000000;169000000;1
0000073309;301000375;16580000000;18344666000;10357866000;1534605000;6178555000;9416227000;91123000;1
0001437107;355843540;15000000000;33735000000;12486000000;1552000000;951000000;1148000000;613000000;1
0000106640;62780513;8803220412;18881000000;3195000000;1952000000;3301000000;6444000000;921000000;1
0001281761;957381827;9975697351;126240000000;16295000000;1935000000;1960000000;2654000000;451000000;1
0000040987;145381623;14311370798;14645629000;3674707000;0;1214783000;1282952000;1075969000;1
0001359841;362455755;6186635479;7353986000;1546224000;328876000;587896000;1076455000;507669000;0
0001037868;229124099;20700000000;9844559000;6387612000;393030000;548908000;855142000;192400000;1
0001513761;213202541;11500000000;16684599000;6515579000;252876000;13135337000;3983612000;236604000;0
0001423902;443971409;6200000000;12346453000;0;99962000;9064931000;3290740000;3985000;0
0001090872;306849526;0;9452000000;4748000000;1382000000;850000000;925000000;175000000;0
0000100493;294125924;16867056474;33097000000;14082000000;484000000;7282000000;7368000000;549000000;1
0000352915;79473042;10300000000;11668250000;5504105000;61268000;5016698000;4089679000;326518000;0
0001358071;196705121;20479372863;24732000000;17782000000;70000000;21327000000;0;19000000;0
0000065984;199726738;20500000000;51723912000;10223675000;425722000;332864000;184000000;234000000;1
0000004281;435918568;11000000000;17578000000;4607000000;1648000000;5463000000;7074000000;320000000;1
0000091419;114043184;11446124922;16711300000;7970500000;0;1912400000;1619700000;159200000;1
0000091576;969889701;17805275417;144988000000;17038000000;0;0;0;710000000;1
0000885639;155246500;0;12469000000;13395000000;934000000;7428000000;7962000000;2391000000;1
0001138118;334790842;17300000000;16197196000;8395563000;971781000;836206000;1070898000;997966000;1
0000815556;574226297;18623405521;3799900000;2665600000;174900000;1023200000;943700000;243200000;1
0001086222;161881857;12819900000;7006886000;3657958000;393745000;1152153000;1878910000;758450000;1
0000916365;117282010;10800000000;5289268000;3612833000;84241000;1163956000;1387535000;2188802000;1
0000707549;0;29587424632;12001333000;9930919000;3658219000;1059077000;963682000;174583000;1
0001324424;134465673;15872910000;0;0;0;0;0;0;1
0001442145;163075947;22756706943;7055200000;4228400000;184600000;548100000;731900000;247800000;0
0001144519;141854379;7651000000;18317000000;5913000000;320000000;4132000000;4028000000;1006000000;0
0000912242;141296774;4700000000;8853571000;2632262000;100005000;0;0;148087000;1
0001000228;143390505;10236712000;7151101000;2998044000;0;329645000;468946000;231662000;0
0001096343;13782159;14711000000;37473815000;11070867000;3072807000;588600000;0;243700000;0
0000908255;206409586;8600000000;9702000000;4706000000;832000000;2925000000;1513000000;104000000;1
0000217346;228049518;12200000000;15018000000;5682000000;1181000000;2527000000;4405000000;307000000;1
0000068505;170579096;21400000000;10642000000;0;1001000000;992000000;1484000000;588000000;1
0000858470;398575510;9400000000;4487245000;2151487000;200227000;3855706000;2890912000;44600000;1
0000920148;97300000;16100000000;0;0;0;0;0;0;1
0001560385;203371301;20300000000;44189000000;16295000000;1222000000;2262000000;1518000000;510000000;0
0001158449;69238141;10845687437;11839706000;4445209000;418665000;1433213000;2037849000;2400000000;0
