0000086312;255030905;38824535607;110122000000;1
0001133421;167637130;54500000000;41089000000;1
0000315189;313361302;43155250076;73011000000;1
0000277948;773825565;59000000000;41778000000;1
0001283699;856932845;23200000000;86921000000;0
0001110803;147000000;48200000000;7316000000;0
0000093751;354342408;20810000000;245610000000;1
0000079879;235755928;27547000000;17708000000;1
0000062709;503897894;50438773243;31357000000;1
0001551182;413400000;0;79206000000;1
0000103379;0;31443000000;10356785000;1
0000010795;290031363;62360106701;51765000000;1
0000038777;504591594;4600000000;14532200000;1
0001047122;278441000;48300000000;0;1
0000815097;527679851;19300000000;0;1
0000875320;259268593;46700000000;8318465000;1
0000092230;1342769369;37500000000;473078000000;1
0001510295;649503967;36700000000;98556000000;1
0000007084;557887494;22700000000;43997000000;1
0000002969;221026592;0;18942800000;1
0000896878;261807204;70600000000;6283000000;1
0000315293;231582094;45489377212;47311000000;1
0000006201;426058744;14400000000;71890000000;0
0000721371;292444079;14729138108;40963000000;1
0000064040;243800000;56100000000;21821000000;1
0001109357;974319565;46542193363;124977000000;1
0000049071;132106497;35478894483;29074000000;1
0001585689;277447716;27521000000;14957000000;0
0000004904;27952473000000;43491855142;75892300000;1
0000906107;371978449;27900000000;21172769000;1
0001051470;416746380;0;38457000000;1
0000813828;561471552;16667764650;49519000000;1
0000899051;316913648;0;119950000000;1
0000004977;722520700;40396253541;152768000000;1
0000702165;257844180;52456511032;37923000000;1
0000808362;0;0;53213000000;1
0000089800;92227704;42201407338;20496200000;1
0001393612;308337638;24729798496;113996000000;1
0001385157;330742574;20700000000;19694000000;1
0001032208;292276007;37700000000;65665000000;1
0000075488;529785896;6607000000;0;0
0000024741;763628266;25000000000;28898000000;1
0000766704;410331441;32986689000;33380751000;1
0000804753;311937692;20800000000;6894622000;1
0001140859;204249747;10238925461;39171980000;1
0000898173;74897080;23433046431;10717160000;1
0000029534;251941312;34300000000;13204038000;1
0000885725;1396195349;53100000000;30565000000;1
0001555280;474933945;54228000000;11545000000;1
0001496048;60082517;1400000000;24083480000;1
0000026172;150269665;0;19737000000;1
0000006951;914344189;47228292437;19024000000;1
0001090012;382900000;11600000000;13717000000;1
0001521332;255288240;20638801929;19851000000;1
0001418091;782287089;26350000000;12703389000;0
0001001838;773058869;0;0;0
0001048477;179925602;8100000000;4690039000;0
0000016918;0;32806810830;29231500000;1
0000750556;443255088;30200000000;215543000000;1
0000092380;517295540;27212024231;25895000000;1
0000055067;342054365;14700000000;17564000000;1
0000712515;288687620;27568;11112000000;1
0000075362;346353327;24370000000;28361100000;1
0000820027;123244405;0;151828000000;1
0001059556;187400000;0;10265000000;1
0000915912;140642065;28279444401;19121051000;1
0000933136;91117909;603003902;18305000000;0
0000014693;309196858;22100000000;5139000000;1
0001393818;673609987;0;32585506000;0
0001136869;206403646;24106325697;24638700000;1
0000096021;508535623;41443388035;17966522000;1
0000740260;372860471;25100000000;24692208000;1
0000100517;247951116;21100000000;52611000000;0
0000866787;23175554;24661503822;9895913000;1
0000745732;355896821;36753366881;6073691000;1
0001048286;324214545;38730375024;25051000000;1
0000788784;505127221;29513402185;47730000000;1
0000922224;767813625;22384264788;45680000000;1
0000010456;507263731;42000000000;18193000000;1
0000798354;679098783;35699320202;77539000000;1
0000908937;4413944475;7370915284;11149000000;0
0001001250;225569212;45000000000;13156000000;1
0001113169;236041040;25600000000;9330400000;1
0001038357;165714771;25544329552;19067000000;1
0001173431;540641190;27700000000;0;0
0000006769;377316159;10891448883;18107000000;1
0001091667;209975963;65300000000;148188000000;0
0001058090;27767965;14301000000;5104604000;1
0000051434;392124684;17018195033;33471000000;1
0000879169;216775534;15400000000;3426750000;0
0000006281;369484899;29650000000;21392641000;1
0000004127;166081720;14500000000;4839600000;0
0000023217;487243684;13986160847;22213800000;1
0001037540;155121560;19902378774;21284905000;1
0000723125;1113221799;44800000000;48887000000;1
0000935703;236810841;22675294630;19574600000;1
0000827052;434888104000000;0;64382000000;1
0001355096;386702662;4800000000;17305000000;0
0001101215;47627611;0;26494800000;1
0000004447;305214587;16996000000;21782000000;1
0000718877;769221524;35743039830;19845000000;0
0000794323;0;0;36342000000;0
0000874766;358252183;20000000000;70817000000;1
0000899689;190985677;11264516000;18287013000;1
0000884887;209000016;0;30320284000;0
0001136893;616321624;39616487459;83806000000;1
0001035267;115984044;59900000000;9733200000;1
0000073124;209247666;19200000000;136828400000;1
0001047862;333775472;29100000000;58079000000;1
0000106040;302525787;15700000000;26370000000;1
0000029989;216867679;17607625000;26783400000;1
0001466258;238401033;30500000000;26563900000;1
0000765880;505411840;13200000000;14032891000;1
0001021860;385946844;7600000000;13149000000;1
0000831259;1450972426;13100000000;40809000000;1
0000723531;358769682;27530894822;8550700000;1
0000882835;106109664;37906002884;18108900000;1
0000080661;585253659;46188157681;54895300000;1
0001070423;728050904;11100000000;28677000000;0
0000927066;125600000;9300000000;17573589000;1
0000072903;524669024;30629347167;50448000000;1
0000035527;709552415;18260843027;169369000000;1
0001126975;227787597;14578539904;8437729000;0
0000820313;298101155;21238000000;10815500000;1
0000036270;130436633;22178197910;119872757000;1
0000018926;1089540310;11400000000;64742000000;1
0001492633;356368888;0;0;1
0000101778;795849999;11398000000;20245000000;1
0001024478;116178728;17400000000;7264700000;1
0000093556;154025464;21900000000;20596600000;1
0000106535;745519000;19600000000;16406000000;1
0000914208;453404987;9500000000;39420300000;1
0000833444;723907803;0;42287000000;0
0000849399;589028713;8798715226;15938000000;1
0001099800;209122578;34109197847;6488100000;1
0000277135;53656306;13765366450;6005000000;1
0000076334;128561616;26292325769;17576690000;1
0000039911;371301527;4000000000;13679000000;1
0001285785;378764442;9800000000;19298500000;1
0001070750;705881741;13135902460000000;12305000000;1
0000003570;254084493;17500000000;35492000000;0
0001336917;229070426;5002002219;4843531000;1
0001001082;284612148;8600000000;33230935000;0
0000048465;539918117;13086349866;8109004000;1
0001327567;96373294;22950644677;6592200000;0
0000072207;478509368;10700000000;20647000000;1
0001126328;274687952;16100000000;276087800000;1
0001034054;111929411;25200000000;9759941000;0
0000783325;315434531;26300000000;34951800000;0
0000072741;329952663;24486439602;41123915000;1
0001418135;1406986313;40700000000;49518000000;1
0000016732;302271127;9425850414;13148000000;1
0000059558;195371579;11400000000;334761000000;1
0000072333;156346167;3800000000;9737000000;1
0001101239;85443883;42800000000;23965615000;0
0001137789;257461532;15400000000;8885000000;1
0000047111;148135834;19932748865;8140395000;1
0001324404;216171177;10166447335;12172000000;1
0000920522;66172080;19060937030;12705405000;1
0000060086;287770405;14174000000;82243000000;1
0001087423;177755763;23100000000;5588289000;1
0001567892;84207022;764700000;10338900000;0
0001031296;540713909;22724895037;42301000000;1
0000851968;71672772;8763305060;13386680000;1
0001175454;85429057;23926076537;12248541000;0
0000021076;126213551;0;5116000000;1
0001060391;319062963;27800000000;22683800000;1
0000732834;371541200;3500000000;15727907000;0
0001170010;162574714;13731676765;18717867000;1
0000936340;192234700;23100000000;41882000000;1
0000073309;301000375;16580000000;18344666000;1
0001437107;355843540;15000000000;33735000000;1
0000106640;62780513;8803220412;18881000000;1
0001281761;957381827;9975697351;126240000000;1
0000040987;145381623;14311370798;14645629000;1
0001359841;362455755;6186635479;7353986000;0
0001037868;229124099;20700000000;9844559000;1
0001513761;213202541;11500000000;16684599000;0
0001423902;443971409;6200000000;12346453000;0
0001090872;306849526;0;9452000000;0
0000100493;294125924;16867056474;33097000000;1
0000352915;79473042;10300000000;11668250000;0
0001358071;196705121;20479372863;24732000000;0
0000065984;199726738;20500000000;51723912000;1
0000004281;435918568;11000000000;17578000000;1
0000091419;114043184;11446124922;16711300000;1
0000091576;969889701;17805275417;144988000000;1
0000885639;155246500;0;12469000000;1
0001138118;334790842;17300000000;16197196000;1
0000815556;574226297;18623405521;3799900000;1
0001086222;161881857;12819900000;7006886000;1
0000916365;117282010;10800000000;5289268000;1
0000707549;0;29587424632;12001333000;1
0001324424;134465673;15872910000;0;1
0001442145;163075947;22756706943;7055200000;0
0001144519;141854379;7651000000;18317000000;0
0000912242;141296774;4700000000;8853571000;1
0001000228;143390505;10236712000;7151101000;0
0001096343;13782159;14711000000;37473815000;0
0000908255;206409586;8600000000;9702000000;1
0000217346;228049518;12200000000;15018000000;1
0000068505;170579096;21400000000;10642000000;1
0000858470;398575510;9400000000;4487245000;1
0000920148;97300000;16100000000;0;1
0001560385;203371301;20300000000;44189000000;0
0001158449;69238141;10845687437;11839706000;0
0001396009;132394732;18124821274;10648793000;1
0000764478;256971220;13900000000;12901000000;1
0000769397;219800000;34300000000;4729200000;1
0001164727;807583184;31446331094;46890000000;1
0001260221;54435882;17842940279;16255000000;0
0000098246;121191337;11273922094;6660100000;1
0001373715;189800000;37700000000;6022430000;0
0000024545;196269611;10200000000;31260500000;1
0001004434;47867765;4627759695;7653500000;1
0000033213;255454000;0;18809227000;1
0000033185;121235722;16348175266;7153200000;1
0000793952;152807930;5637424248;10528159000;1
0001526520;123286835;4872586695;2167000000;1
0000886158;126553062;1215838574;7790515000;1
0000915389;135993046;10531152394;16008000000;1
0000077360;168293375;6191407033;4139500000;1
0000861878;91271184;4350940797;6455500000;1
0001040971;77935496;6100000000;12766320000;0
0000108772;212789134;7818052585;15047000000;1
0000814453;423500000;6500000000;17722400000;1
0000877890;122358166;11868735433;4388926000;1
0000313927;245659577;17400000000;6657400000;0
0000859737;257009683;8530248376;6442100000;0
0000021175;271412591;1338000000;60612000000;0
0000743988;243846000;19724323000;5151348000;1
0000726728;333627261;21900000000;18554796000;0
0000040729;375074939;12200000000;180644000000;0
0000920760;278120159;14491510465;29359511000;1
0001000697;62158045;14554561947;2557055000;1
0001045810;0;102150000000;13292000000;1
0001174922;107516130;0;13871281000;0
0001535929;132335898;7700000000;169051000000;0
0001403568;56309476;14367080000;3191172000;0
0000029905;144328014;14526718145;8669477000;1
0001306830;119555928;11747066605;9476000000;0
0000054480;96150940;12110000000;9786800000;1
0000882184;364390995;11500000000;15606600000;1
0001043604;330527200;9077000000;8837700000;1
0000916076;62198867;0;10131600000;1
0001022079;133455068;13700000000;12843000000;1
0001178670;112583964;7997224708;2395134000;0
0001404912;558046130;13100000000;60899319000;0
0000063754;123599379;20658784327;10362100000;1
0000789570;492434341;14400000000;39271789000;0
0001124610;0;12700000000;17593000000;0
0000813762;214078558;1174000000;24639000000;0
0001361658;87302399;3931629510;7453000000;1
0000931015;61562967;5575885000;4430529000;0
0000728535;106258961;7700000000;5470854000;0
0001168054;102135577;5920000000;7140029000;1
0000879101;431820951;7600000000;10997867000;1
0001365135;413122401;8400000000;8758500000;1
0000202058;216896195;22330592127;10117000000;1
0000832988;52346157;893811751;4420100000;0
0000723254;103499012;26657809636;7436662000;1
0000850209;104191210;3051665857;3820000000;0
0000009389;325773210;23200000000;17360000000;1
0000046080;136876923;12056921330;8855628000;1
0001002910;246231712;18378774986;28933000000;1
0001034670;87249686;6151000000;6771200000;0
0000078239;70883444;5921209861;11863700000;1
0001297996;209039061;25000000000;23068131000;0
0000091440;54659446;0;5693500000;1
0001037646;24052834;20700000000;2789321000;0
0000811156;283882207;16352000000;26837000000;1
0001002047;221816300;7099736024;8741000000;1
0001161154;0;0;131713000000;0
0001043277;134892810;11391890865;4641060000;1
0001065696;307148085;8200000000;12779956000;0
0001116132;276241174;7300000000;6877300000;1
0000034903;75651842;9700000000;6794992000;0
0000743316;266695209;11337494384;3743982000;0
0001410636;180974719;18615800000;22682000000;0
0000943452;191711224;12700000000;18944200000;0
0000766421;122913010;7900000000;12993000000;0
0000096223;287939689;4668438072;0;1
0000940944;129893801;13915679000;5892800000;1
0000827054;0;21697205962;17426100000;1
0000049196;1019194130;14582832960;109002000000;1
0001353283;158619718;14923423792;4500243000;0
0001043219;1430324298;13300000000;130295081000;0
0000051253;106802194;15491883187;13287411000;1
0000005513;202971077;0;67013400000;1
0000874761;664036935;10870000000;33648000000;1
0000048039;161869492;7100000000;12164841000;0
0000084129;54704579;349426555;11199584000;0
0000028412;141346049;10700000000;73402000000;1
0000020286;162686260;15792340443;25408000000;1
0000319201;155461444;27900000000;9008516000;1
0001262823;128392753;2500000000;13261000000;0
0001071739;586768957;21700000000;40994000000;0
0000203527;91355469;6905810423;4101700000;1
0000746515;169764263;12821403723;3691884000;1
0000947484;406658701;14600000000;46308021000;0
0001327811;170000000;32900000000;6816365000;0
0000063276;346870826;5044446;0;1
0000012659;0;4866442857;3299945000;1
0001580608;339212392;2500000000;48933529000;0
0001477294;157828172;7900000000;6834519000;0
0000074208;294631463;4900000000;9636472000;0
0000711404;49123730;14100000000;6274500000;0
0001120193;165011712;11100000000;13924000000;1
0001289490;129613332;13214610280;8532377000;0
0001121788;190687357;11181000000;6166799000;1
0001530721;150184409;4791368573;6650000000;1
0001140536;128718789;24554970312;35426000000;0
0000720005;136932217;7731304538;38830000000;0
0001015780;221750841;7400000000;61416000000;1
0001048695;61603102;6445848331;4677920000;1
0001433270;286677115;1500000000;15197569000;0
0001095073;40813432;10070237000;27324051000;0
0001144215;0;3570000000;3172400000;0
0001171825;98031696;4951528691;50832800000;0
0001013462;85914375;14436000000;4838887000;0
0001414475;443971409;6200000000;12346453000;0
0001039684;413319000;28100000000;21812121000;1
0001130310;502243185;14295717409;35439000000;1
0000350894;149975521;6700000000;2151370000;0
0000062996;277735100;11280228700;5027000000;1
0000051644;387824443;8700000000;17751900000;1
0000842162;60472179;8512234516;12680700000;0
0000910073;463937039;4500000000;0;0
0000007332;541057922;1703566444;8058000000;1
0000943819;144900654;22240443784;4107682000;0
0000354190;188247000;14245000;19634800000;0
0001082554;43884990;2976670801;3913400000;0
0000775368;14350883;9902910301;26931604000;0
0001067701;74375477;9100000000;18970000000;0
0001037976;51565299;6378765436;13672600000;0
0000042582;232664275;3500000000;17185000000;1
0000883241;153032497;17700000000;6405160000;0
0001364885;104777766;8226337100;7436400000;0
0001370880;222619096;3100000000;2890486000;0
0001037038;47777235;4649512283;5942800000;1
0000719955;77197681;4956461000;2812844000;0
0000944809;669828524;866904611;2309272000;0
0000315852;254715325;1733839000;6612403000;1
0001507385;1077331084;8800000000;13280680000;0
0000315213;115120403;6518872985;2311408000;1
0000895126;9783101;2200000000;0;1
0001364479;28860155;865300000;3610200000;0
0000822416;269975049;8648189224;10715597000;1
0001584509;253136698;5411100000;13736321000;0
0001219601;135753410;8275070985;18903000000;0
0001124198;140565020;4700000000;0;1
0001045309;66720858;4323527569;3932600000;0
0000320335;107533326;9600000000;25977460000;1
0001014473;116417738;16100000000;1854009000;1
0000719739;51622841;11580246470;71004903000;0
0000893949;85412375;2051190371;0;0
0001013871;247656747;7893678070;12531000000;1
0000818479;221438967;13062285652;8602900000;1
0001379661;5000000;0;18744500000;0
0000871763;58778496;5779906730;9223800000;0
0001519751;139971698;7953512286;6291300000;0
0000749251;89101606;14100000000;7151294000;0
0000717423;153169317;2748431387;11718504000;1
0000039899;217815465;3270838563;6953976000;1
0000350698;89474267;2300000000;10543300000;1
0001398987;114379296;824000000;7842000000;0
0001390844;51270513;6800000000;0;0
0001123360;299627279;24916809935;44480162000;0
0001262039;172514722;8793866992;3885500000;0
0000011544;183421709;9617776032;26643428000;0
0001581068;298015973;5303517038;8142496000;0
0001311370;112766091;3646066351;5639581000;0
0001104485;406021004;547500000;0;0
0001573097;161984157;6591541946;4233000000;0
0000046765;107601988;1680000000;5839515000;1
0000910406;101886315;2156022599;2582620000;0
0000058492;132137026;4912200000;4816400000;1
0000794170;138696000;5115920000;10828138000;0
0001158463;282201849;5400000000;11918000000;0
0001135971;974319565;46542193363;124977000000;1
0000352541;245031019;11600000000;16700700000;0
0001057352;36644734;20000000000;3853986000;0
0000906345;97326277;10045538849;0;0
0001013237;37991892;9934201702;1560130000;0
0000764622;112439441;10536165750;18479247000;1
0000030625;130901014;3069855077;4919642000;1
0001423689;540943011;7400000000;0;0
0000783280;368342908;11480000000;8420562000;0
0000037785;129124294;10748748353;9872700000;1
0000790051;55914732;7800000000;5249200000;0
0000769520;56189686;7494902608;5002143000;0
0001035443;122699875;15800000000;18599242000;0
0001020569;287343251;8900000000;13816816000;1
0001058057;663100000;16535444225;10016752000;0
0001069157;145625565;6765665370;44196096000;0
0001093557;91594142;13556600000;0;0
0000004457;0;0;0;0
0001584207;136194462;2596092195;22817000000;0
0000888491;226809863;7941285634;9796124000;0
0001383312;115161503;14072861236;3880700000;0
0001524472;180222582;0;7710000000;1
0000110621;129859093;9456281333;5441355000;0
0000874015;139219800;7483343134;3233112000;0
0001286681;38667039;11503936585;1382092000;0
0001025996;106167149;7416459726;8900094000;0
0000898174;62583958;9800000000;76731000000;0
0000109380;164919353;8004067633;69172000000;1
0000866374;497611169;5300000000;13499367000;0
0000075677;94652815;8891651488;7235800000;0
0000891103;78970141;16892708488;0;0
0001255474;91813908;1693000000;7636721000;0
0001096752;54355183;1308110602;3420900000;0
0000884614;208421288;5523368628;13347000000;0
0000922864;148930402;7400000000;6828739000;1
0000915913;106206157;7500000000;0;0
0000084839;327779714;5063827695;1744376000;0
0000832101;76205390;12993666859;3813912000;0
0000874716;85329642;23368790688;1832475000;0
0000864749;250166168;11400000000;0;0
0001270073;32853066;2027800000;754886000;0
0001402436;255672036;12765942008;16741100000;0
0001042046;90339433;8310000000;70130000000;0
0000070318;104288796;1200000000;23351000000;1
0000089089;180778030;8302629479;13677430000;0
0000910606;167715882;11100000000;11132253000;0
0001060736;172259645;7500000000;2205866000;0
0000802481;249572119;1344353655;7102364000;0
0000031791;111303859;10536461974;6538564000;1
0001581990;182138592;0;29969000000;0
0000878927;79697285;9715749809;3995568000;0
0001402057;142771539;15932000000;7999400000;0
0000912595;114271414;9200000000;11230450000;0
0001579241;92600522;10300000000;6226900000;1
0001046257;66881850;5477000000;6040000000;0
0001050915;142508874;5400000000;8331682000;1
0001021635;200177358;8519482559;11024300000;0
0000813672;280168000;19837633930;3357225000;0
0000894315;193830710;1800000000;4093622000;0
0001520697;88493519;3100000000;6879142000;0
0001540947;200457630;3700000000;11815019000;0
0000877212;54008653;11200000000;4711000000;0
0001293971;55611565;7025034290;1727424000;0
0001179060;144358720;0;9134600000;0
0001214816;84002300;4900000000;25604054000;0
0000020520;104987947;181402000;0;1
0000096943;0;9090013523;9544081000;0
0000906163;3677676;11522681000;3809815000;0
0001517228;194642610;2998500000;14431600000;0
0000008818;83297552;9664727657;5488800000;1
0001060822;43928505;3735935821;2753117000;0
0001282637;11188173;3221673182;1885132000;0
0001501585;40759988;9295000000;7031000000;0
0001492426;189941651;4500000000;4436034000;0
0000008858;98777974;4189280703;8564556000;0
0000704051;0;3101728137;7794122000;1
0001335258;214531042;9300000000;0;0
0000929351;136513166;1626643913;8408900000;0
0000779152;76641833;11058596650;2184829000;0
0001420800;118146242;2650000000;7386832000;0
0000731802;0;11938304144;13367619000;0
0001111711;382263348;10713311150;22659800000;1
0001357204;82576313;6590000000;3920024000;0
0001395942;128863820;3316074150;6581200000;0
0001451505;612573158;3900000000;24105000000;1
0001002517;282953777;3900000000;5365793000;0
0001465128;282613156;6183846104;78042336000;0
0001590714;252440957;2320000000;4324400000;0
0001411207;117760996;5506000000;4450000000;0
0000007536;80641737;5835060915;16400796000;0
0001307954;225098027;4186891111;8723000000;0
0001374310;110435193;11500000000;5113900000;0
0000885550;18151092;0;7423200000;0
0001469372;43122080;716000000;866899000;0
0001317630;224203112;0;10058000000;0
0001514991;44078364;2300000000;5596686000;0
0000816761;0;4100000000;2057000000;1
0001356090;169669195;659700000;455763000;0
0001097149;78753161;15900000000;2500702000;0
0000891024;95975000;1627000000;3269269000;1
0000091142;135926301;6432921438;3071500000;0
0000052988;129623428;9600000000;11462711000;1
0001326380;64457992;330200000;2819700000;1
0001065837;134497828;4200000000;4892943000;0
0001378946;433739103;6690000000;58589800000;1
0001368458;112818922;901906000;4825962000;0
0000070866;128700000;3700000000;9599000000;0
0000003116;132990343;497200000;0;0
0001592000;488445794;2700000000;9335800000;0
0000751364;171697831;8616156714;7434867000;0
0000014930;79470343;3906175936;0;0
0001370946;108277883;6331714247;10006000000;0
0001389170;233046042;0;18815100000;0
0001097864;411065636;8172927739;8425500000;0
0001381668;280243482;787600000;1761604000;0
0001069202;38598884;11000000000;2875300000;0
0000054507;226659013;14138041261;25975900000;0
0000800240;528121055;1109692554;7311000000;0
0001090425;86095000;6880025403;5941155000;0
0000085961;53271759;3050341216;14475334000;1
0000355811;251274340;6258471128;2168803193;0
0001089063;62647471;2104495467;4187149000;0
0001385280;117150793;3850000000;5828017000;0
0001267238;59823754;6470000000;44291200000;1
0000913144;44148116;7700000000;26330094000;0
0001102112;116859317;4500000000;26770806000;0
0000880266;75465353;4900000000;7759700000;0
0001180262;147525849;2270000000;2678600000;0
0001022671;213554449;0;8275765000;0
0000717605;83344269;6879573133;3128600000;0
0000039263;62677154;5600000000;34027428000;0
0000079282;281552678;7853765460;7622821000;0
0000895417;182129331;10255400000;4151275000;0
0001000229;44445656;2280624647;774673000;0
0000875357;70692686;2427342016;42172021000;0
0000868857;150763791;4500000000;14550908000;0
0000860731;39396000;8172267000;2191614000;0
0000070145;90965576;3219563000;6462157000;0
0001110805;108527939;2700000000;6185992000;0
0001498710;68455011;3200000000;7043412000;0
0000072331;58094487;8999983246;3516447000;0
0000029644;126419777;6544036254;2142600000;0
0000059527;60364079;5236546343;2371213000;0
0000350797;113143567;4581448621;4253629000;0
0000912615;97777322;1744868754;2160515000;1
0001022321;122539221;2300000000;6597641000;0
0000701374;84656792;4189700000;2882540000;0
0001019849;81355508;1563801193;13942700000;0
0000078128;222781536;8911078473;9361985000;0
0001056696;63767447;4459448905;372279000;0
0001070412;186642962;800152980;9060806000;1
0001111335;28019360;1600000000;2271000000;0
0000022356;112086942;6067000000;26065789000;0
0000723612;74356513;2564141255;23126000000;0
0000900075;235971920;20623302411;2547617000;0
0001308606;102522792;3800000000;5832661000;0
0001539838;158284486;15900000000;23531000000;0
0000857005;116662768;6144651405;2664588000;0
0000945394;164561654;4100000000;9033967000;0
0001128928;211575015;4764777380;3177776000;0
0001274494;105457669;5400000000;7515689000;1
0000861884;66860589;6260000000;8131100000;0
0001163739;367128412;1007634972;10996105000;1
0001070494;155339667;2200000000;783183000;0
0001111928;53058726;5100000000;2730436000;0
0000890319;61608379;2400000000;0;0
0000105016;32717924;5328000000;2556161000;0
0000073756;98933069;0;2740663000;0
0000091767;100255008;6455701379;5126289000;0
0001397911;79619485;6700000000;5880238000;0
0001032220;61452520;3527771000;1745732000;0
0000012208;24839715;6613310960;8008859000;0
0000105770;73837449;9218126218;2341400000;0
0000056047;59984000;4675308000;6079097000;0
0001283630;137404752;4729996649;7559754000;0
0001309108;43341984;8945887913;8298418000;0
