0000077476;1389544618;185400000000;78547000000;61946000000;5509000000;19305000000;23698000000;1548000000;1560000000;237000000;43003000000;63679000000;9649000000;1959000000;20461000000;1399000000;17645000000;1407000000;7314000000;1763000000;1076000000;2754000;6875000000;275234000;5876000;3599000000;374000000;0000077476;203000000;0;280000000;1135000000;0;237000000;183000000;11625000;0;196000000;478000000;0;117000000;501000000;8013000000;1
0000858877;0;207100000000;97793000000;40266000000;11750000000;2789000000;9250000000;1200000000;1200000000;1570000000;12039000000;64222000000;15831000000;2950000000;31712000000;4419000000;47755000000;4453000000;11621000000;1033000000;892000000;45000000;5455000000;2446000000;100000000;457000000;247000000;0000858877;31000000;909000000;192000000;859000000;0;1591000000;120000000;0;14000000;302000000;413000000;55000000;68000000;354000000;2059000000;1
0000050863;4277000000;0;136524000000;77504000000;0;55386000000;73321000000;706000000;549000000;1705000000;128707000000;0;33145000000;3010000000;22310000000;4417000000;31239000000;4473000000;21048000000;595000000;469000000;37600000;3820000000;1900000000;84100000;1534000000;135000000;0000050863;0;16213000000;97000000;489000000;0;0;74000000;0;8200000;37000000;0;0;54000000;0;4128000000;1
0001403161;1692383762;272700000000;72574000000;0;7838000000;2695000000;3875000000;0;570000000;416000000;6570000000;37890000000;10440000000;2924000000;13415000000;1697000000;20970000000;2223000000;10866000000;621000000;545000000;470128;0;284000000;5166759;69000000;103000000;0001403161;51000000;0;95000000;0;0;393000000;82000000;5714658;267594;212000000;0;1000000;70000000;108000000;156000000;1
0001413329;1555911930;122000000000;42875000000;0;6861000000;6631000000;7815000000;766000000;763000000;0;14446000000;52474000000;10090000000;2293000000;18833000000;1552000000;20514000000;1556000000;7185000000;949000000;800000000;1726760;1697000000;101000000;3725870;304000000;162000000;0001413329;186000000;852000000;124000000;796000000;0;118000000;92000000;0;193628;0;240000000;0;66000000;222000000;2299000000;1
0001578845;329765537;54800000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000064803;1304159680;70617679934;222449000000;63864000000;5683000000;11000000;16890000000;20987000000;20522000000;453000000;28934000000;158279000000;12848000000;2366000000;53303000000;1301000000;50302000000;1305000000;6634000000;27833000000;2954000000;7644000;0;265000000;13125000;374000000;2598000000;0000064803;7311000000;2457000000;2444000000;3035000000;36819000000;453000000;2335000000;23902000;1308000;565000000;2701000000;17000000;2103000000;0;0;1
0000731766;948573372;229868010278;173889000000;57616000000;10985000000;8704000000;4995000000;3300000000;3959000000;697000000;0;111727000000;18463000000;3742000000;61782000000;951000000;42634000000;966000000;13839000000;4703000000;1627000000;2000000;3015000000;545000000;5000000;147000000;0;0000731766;744000000;2071000000;0;1704000000;0;0;0;32000000;0;319000000;746000000;10000000;0;0;0;1
0000014272;2257510796;74102479936;129944000000;51598000000;30489000000;6252000000;3955000000;704000000;805000000;441000000;10207000000;78246000000;8067000000;1515000000;18304000000;1705000000;29354000000;1712000000;3439000000;966000000;414000000;3900000;4930000000;233000000;34700000;2844000000;145000000;0000014272;161000000;836000000;130000000;656000000;7621000000;441000000;104000000;101200000;700000;0;79000000;0;68000000;165000000;2445000000;1
0001551152;1479156683;106362457090;89115000000;15193000000;39924000000;2962000000;5226000000;344000000;360000000;430000000;8188000000;0;13324000000;544000000;15585000000;1481000000;49519000000;1484000000;7882000000;400000000;1794000000;5584000;3517000000;371000000;0;731000000;104000000;0001551152;40000000;552000000;59000000;1784000000;18708000000;430000000;38000000;6761000;604000;0;125000000;0;22000000;0;1452000000;1
0000087347;1384515345;54890000000;56312000000;23760000000;0;9270000000;25739000000;1300000000;1411000000;405000000;35009000000;32136000000;5431000000;447000000;13098000000;1388000000;15530000000;1385000000;2138000000;1582000000;0;7888000;0;2722000;11822000;0;276000000;0000087347;171000000;1724000000;188000000;609000000;0;0;152000000;46269000;295000;11000000;0;46000000;124000000;510000000;0;1
0001141391;994281310;235900000000;29236000000;5893000000;6988000000;1828000000;1100000000;711000000;762000000;250000000;2928000000;23245000000;8183000000;1613000000;11904000000;1026000000;16902000000;1032000000;0;873000000;199000000;100000;0;1600000;2900000;205000000;113000000;0001141391;111000000;422000000;103000000;224000000;0;250000000;90000000;6600000;200000;81000000;0;0;79000000;112000000;489000000;1
0000804328;1131000000;74900000000;32957000000;4466000000;11839000000;3081000000;4567000000;449000000;500000000;1212000000;7648000000;28048000000;5814000000;521000000;8935000000;1135000000;16765000000;1149000000;5198000000;578000000;0;20000000;3203000000;1300000000;27000000;1672000000;121000000;0000804328;73000000;0;75000000;602000000;0;1212000000;53000000;0;1000000;1000000;153000000;1000000;38000000;141000000;1368000000;1
0000764180;1858366804;88000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000764180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000012927;563152208;204800000000;133625000000;339000000;9485000000;12502000000;19342000000;1182000000;1230000000;212000000;31844000000;0;15322000000;1144000000;97312000000;565400000;102229000000;565400000;2149000000;1574000000;0;259791;10722000000;777092;908321;118000000;0;0000012927;344000000;1834000000;0;0;5739000000;217000000;0;2375583;121344;97000000;277000000;2800000;0;0;15553000000;1
0000066740;575600000;99700000000;44659000000;10063000000;0;9333000000;16791000000;858000000;854000000;278000000;26124000000;34533000000;7070000000;1130000000;9222000000;588500000;12971000000;585100000;4570000000;931000000;370000000;564000;2009000000;144000000;1573000;158000000;191000000;0000066740;77000000;1699000000;138000000;448000000;0;278000000;97000000;33675000;63000;109000000;309000000;8900000;65000000;267000000;2228000000;1
0000059478;956382203;93167000000;39286100000;2606900000;2337500000;7872900000;9161600000;532100000;608400000;312400000;17034500000;0;4836600000;167400000;11775200000;931059000;13709600000;935684000;8318400000;720400000;305500000;1500000;5606500000;0;0;616500000;0;0000059478;0;0;82300000;400600000;142600000;306800000;60600000;0;0;4700000;153600000;0;55700000;138100000;1405300000;1
0000101829;865308981;112271798129;139716000000;61594000000;7378000000;12755000000;12931000000;2600000000;2700000000;356000000;25686000000;93492000000;0;2295000000;34586000000;854800000;37497000000;863900000;5537000000;3147000000;1801000000;0;0;0;0;616000000;542000000;0000101829;459000000;0;410000000;1611000000;7965000000;0;306000000;32713000;0;48000000;746000000;8300000;234000000;0;10809000000;1
0000063908;745446655;157661991693;47510800000;52930500000;898500000;19200000000;14890900000;13261200000;13378800000;109600000;39050900000;0;8122100000;1992700000;2973500000;764900000;3557900000;771600000;6025400000;19022600000;1066500000;0;6021800000;87600000;1400000;741900000;1132800000;0000063908;0;2393700000;1091400000;1121900000;0;0;1052600000;14600000;200000;194700000;0;500000;1010300000;0;988200000;1
0000875045;174064011;43010112437;27234300000;13343200000;2913700000;3247300000;1590900000;0;486300000;182300000;4838200000;13895200000;7078600000;1425600000;4863800000;196600000;8381800000;190400000;5888500000;544600000;244200000;63000000;0;131500000;82000000;1100000;75700000;0000875045;58300000;514500000;72500000;187400000;0;191200000;0;12000;20000000;59100000;93800000;0;0;81500000;530800000;1
0000886982;345672769;73400000000;992968000000;106465000000;133546000000;0;9950000000;2360000000;2385000000;2018000000;0;902703000000;23868000000;2117000000;0;371600000;0;375500000;8466000000;3980000000;18645000000;0;4309000000;1790000000;0;467000000;308000000;0;1595000000;8443000000;268000000;17376000000;4262000000;0;235000000;0;0;388000000;0;0;219000000;384000000;0;1
0000100885;690261490;0;61673000000;18128000000;831000000;53916000000;20330000000;2000000000;1833000000;93000000;74246000000;43545000000;8609000000;1828000000;4351000000;703500000;3459000000;706100000;5919000000;2117000000;1033000000;384000;0;451000;2671584;0;293000000;0000100885;284000000;3453000000;258000000;1050000000;0;0;217000000;3502000;105000;254000000;350000000;500000;208000000;366000000;749000000;1
0000005272;873422023;46348000000;525064000000;65675000000;0;1953000000;0;724000000;823000000;0;0;465396000000;3484000000;1217000000;0;878210228;0;896380725;3936000000;857000000;1326000000;6185729;18681000000;1445746;4523898;1427000000;186000000;0000005272;0;0;108000000;1417000000;6379000000;314000000;84000000;8365891;1039415;0;248000000;19600000;64000000;250000000;0;1
0001506307;2265063459;40707308596;84047000000;50618000000;185000000;36419000000;16950000000;696000000;329000000;0;25791000000;39268000000;14102000000;926000000;5100000000;0;3238000000;0;4367000000;467000000;1860000000;3791674;0;4259169;12413556;155000000;45000000;0001506307;138000000;2270000000;38000000;0;7074000000;0;32000000;0;273554;10000000;182000000;13000000;30000000;55000000;914000000;1
0000829224;1173700000;77400000000;19219600000;0;2686600000;6431700000;7841800000;8134100000;8910500000;248600000;14273500000;25450600000;1597800000;5200000;6168700000;1172800000;5653900000;1181800000;1372800000;10089600000;396900000;0;2413600000;211000000;8900000;75100000;1402600000;0000829224;0;1483600000;1266100000;13300000;1713300000;7500000;1132100000;15200000;1100000;36900000;1463300000;14100000;980500000;1528100000;1189700000;1
0000773840;712599803;125600000000;58679000000;18494000000;9067000000;5325000000;8388000000;673000000;705000000;153000000;13713000000;7200000000;6897000000;1329000000;18098000000;762100000;24303000000;730300000;6143000000;790000000;344000000;1200202;2024000000;1160333;3240065;656000000;162000000;0000773840;85000000;839000000;128000000;0;0;153000000;97000000;18731562;457677;43000000;224000000;2800000;63000000;0;5730000000;1
0000004962;808040664;102700000000;198321000000;23071000000;0;4834000000;6562000000;0;783000000;282000000;0;175250000000;7173000000;762000000;0;828000000;0;830000000;3262000000;1356000000;0;1358000;3534000000;286000000;3392000;66000000;114000000;0000004962;573000000;1645000000;100000000;1806000000;5101000000;280000000;89000000;4172000;172000;276000000;0;200000;77000000;134000000;0;1
0000036104;1522494686;0;495426000000;51853000000;0;3702000000;4954000000;0;1342000000;0;8656000000;442943000000;7080000000;1648000000;0;1581000000;0;1583000000;6914000000;1492000000;4404000000;3519474;5181000000;175000000;6606833;127000000;267000000;0;150000000;0;226000000;4442000000;17623000000;178000000;180000000;5718256;361161;379000000;302000000;0;132000000;296000000;0;1
0000895421;1599276515;69733657018;895429000000;81549000000;0;0;0;3998000000;4778000000;1153000000;0;812732000000;40773000000;2064000000;0;1617000000;0;1640000000;9042000000;6074000000;12511000000;27000000;3048000000;1292000000;37000000;156000000;703000000;0000895421;1296000000;0;646000000;12404000000;24205000000;1153000000;593000000;0;1000000;260000000;685000000;2000000;524000000;763000000;0;1
0001065088;700853307;31354367947000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000320187;1244871297;123844132290;23717000000;9040000000;4466000000;4744000000;4725000000;3097000000;3358000000;325000000;9469000000;2700000000;5903000000;772000000;7866000000;1579700000;16525000000;1618400000;4029000000;3784000000;153000000;3800000;928000000;44000000;4400000;88000000;514000000;0000320187;426000000;1119000000;456000000;0;2491000000;0;416000000;91300000;300000;56000000;532000000;17500000;374000000;550000000;2612000000;1
0000001800;1763433243;144956566468;67887000000;31088000000;3860000000;8038000000;8761000000;934000000;960000000;519000000;16799000000;0;6136000000;390000000;10863000000;1768000000;15667000000;1781000000;3687000000;1138000000;677000000;736100;3977000000;588000000;14463314;978000000;197000000;0000001800;178000000;1638000000;155000000;670000000;0;519000000;115000000;29877915;1103348;0;253000000;61000000;80000000;0;0;1
0001163165;1081132415;67700000000;70514000000;34981000000;5088000000;42269000000;55477000000;998000000;998000000;0;97746000000;35464000000;11104000000;2823000000;7043000000;1117260;16913000000;1123536;7419000000;1019000000;810000000;2045503;14693000000;225000000;4185141;10214000000;247000000;0001163165;87000000;0;130000000;0;17336000000;274000000;82000000;18040197;99748;148000000;203000000;0;63000000;348000000;3176000000;1
0001090727;702088016;72097367231;57857000000;9105000000;5238000000;30482000000;29245000000;2856000000;2929000000;915000000;59727000000;0;8639000000;1212000000;15413000000;864000000;17103000000;869000000;4440000000;3489000000;628000000;5516000;4695000000;457000000;10739000;54000000;536000000;0001090727;560000000;6380000000;451000000;653000000;3287000000;0;360000000;1498000;226000;183000000;620000000;500000;256000000;619000000;5555000000;1
0001103982;1432943006;76700000000;64549000000;27275000000;0;8482000000;6763000000;568000000;581000000;135000000;15245000000;37198000000;3965000000;230000000;15322000000;1449000000;7630000000;1461000000;3870000000;652000000;0;1763163;2625000000;76000000;5661945;1243000000;146000000;0001103982;71000000;925000000;102000000;4000000;0;97000000;68000000;33855948;652380;29000000;234000000;5200000;42000000;197000000;5853000000;1
