0000858877;0;207100000000;97793000000;40266000000;11750000000;2789000000;9250000000;1200000000;1200000000;1570000000;12039000000;64222000000;15831000000;2950000000;31712000000;4419000000;47755000000;4453000000;11621000000;1033000000;892000000;45000000;1
0000050863;4277000000;0;136524000000;77504000000;0;55386000000;73321000000;706000000;549000000;1705000000;128707000000;0;33145000000;3010000000;22310000000;4417000000;31239000000;4473000000;21048000000;595000000;469000000;37600000;1
0001403161;1692383762;272700000000;72574000000;0;7838000000;2695000000;3875000000;0;570000000;416000000;6570000000;37890000000;10440000000;2924000000;13415000000;1697000000;20970000000;2223000000;10866000000;621000000;545000000;470128;1
0001413329;1555911930;122000000000;42875000000;0;6861000000;6631000000;7815000000;766000000;763000000;0;14446000000;52474000000;10090000000;2293000000;18833000000;1552000000;20514000000;1556000000;7185000000;949000000;800000000;1726760;1
0001578845;329765537;54800000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000064803;1304159680;70617679934;222449000000;63864000000;5683000000;11000000;16890000000;20987000000;20522000000;453000000;28934000000;158279000000;12848000000;2366000000;53303000000;1301000000;50302000000;1305000000;6634000000;27833000000;2954000000;7644000;1
0000731766;948573372;229868010278;173889000000;57616000000;10985000000;8704000000;4995000000;3300000000;3959000000;697000000;0;111727000000;18463000000;3742000000;61782000000;951000000;42634000000;966000000;13839000000;4703000000;1627000000;2000000;1
0000014272;2257510796;74102479936;129944000000;51598000000;30489000000;6252000000;3955000000;704000000;805000000;441000000;10207000000;78246000000;8067000000;1515000000;18304000000;1705000000;29354000000;1712000000;3439000000;966000000;414000000;3900000;1
0001551152;1479156683;106362457090;89115000000;15193000000;39924000000;2962000000;5226000000;344000000;360000000;430000000;8188000000;0;13324000000;544000000;15585000000;1481000000;49519000000;1484000000;7882000000;400000000;1794000000;5584000;1
0000087347;1384515345;54890000000;56312000000;23760000000;0;9270000000;25739000000;1300000000;1411000000;405000000;35009000000;32136000000;5431000000;447000000;13098000000;1388000000;15530000000;1385000000;2138000000;1582000000;0;7888000;1
0001141391;994281310;235900000000;29236000000;5893000000;6988000000;1828000000;1100000000;711000000;762000000;250000000;2928000000;23245000000;8183000000;1613000000;11904000000;1026000000;16902000000;1032000000;0;873000000;199000000;100000;1
0000804328;1131000000;74900000000;32957000000;4466000000;11839000000;3081000000;4567000000;449000000;500000000;1212000000;7648000000;28048000000;5814000000;521000000;8935000000;1135000000;16765000000;1149000000;5198000000;578000000;0;20000000;1
0000764180;1858366804;88000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000012927;563152208;204800000000;133625000000;339000000;9485000000;12502000000;19342000000;1182000000;1230000000;212000000;31844000000;0;15322000000;1144000000;97312000000;565400000;102229000000;565400000;2149000000;1574000000;0;259791;1
0000066740;575600000;99700000000;44659000000;10063000000;0;9333000000;16791000000;858000000;854000000;278000000;26124000000;34533000000;7070000000;1130000000;9222000000;588500000;12971000000;585100000;4570000000;931000000;370000000;564000;1
0000059478;956382203;93167000000;39286100000;2606900000;2337500000;7872900000;9161600000;532100000;608400000;312400000;17034500000;0;4836600000;167400000;11775200000;931059000;13709600000;935684000;8318400000;720400000;305500000;1500000;1
0000101829;865308981;112271798129;139716000000;61594000000;7378000000;12755000000;12931000000;2600000000;2700000000;356000000;25686000000;93492000000;0;2295000000;34586000000;854800000;37497000000;863900000;5537000000;3147000000;1801000000;0;1
0000063908;745446655;157661991693;47510800000;52930500000;898500000;19200000000;14890900000;13261200000;13378800000;109600000;39050900000;0;8122100000;1992700000;2973500000;764900000;3557900000;771600000;6025400000;19022600000;1066500000;0;1
0000875045;174064011;43010112437;27234300000;13343200000;2913700000;3247300000;1590900000;0;486300000;182300000;4838200000;13895200000;7078600000;1425600000;4863800000;196600000;8381800000;190400000;5888500000;544600000;244200000;63000000;1
0000886982;345672769;73400000000;992968000000;106465000000;133546000000;0;9950000000;2360000000;2385000000;2018000000;0;902703000000;23868000000;2117000000;0;371600000;0;375500000;8466000000;3980000000;18645000000;0;1
0000100885;690261490;0;61673000000;18128000000;831000000;53916000000;20330000000;2000000000;1833000000;93000000;74246000000;43545000000;8609000000;1828000000;4351000000;703500000;3459000000;706100000;5919000000;2117000000;1033000000;384000;1
0000005272;873422023;46348000000;525064000000;65675000000;0;1953000000;0;724000000;823000000;0;0;465396000000;3484000000;1217000000;0;878210228;0;896380725;3936000000;857000000;1326000000;6185729;1
0001506307;2265063459;40707308596;84047000000;50618000000;185000000;36419000000;16950000000;696000000;329000000;0;25791000000;39268000000;14102000000;926000000;5100000000;0;3238000000;0;4367000000;467000000;1860000000;3791674;1
0000829224;1173700000;77400000000;19219600000;0;2686600000;6431700000;7841800000;8134100000;8910500000;248600000;14273500000;25450600000;1597800000;5200000;6168700000;1172800000;5653900000;1181800000;1372800000;10089600000;396900000;0;1
